id,user_id,amount
1665,8,150.23
1666,7,107.47
1667,5,468.81
1668,7,19.08
1669,3,224.51
1670,2,20.6
1671,6,246.96
1672,2,255.51
1673,3,167.61
1674,6,74.76
1675,5,194.43
1676,8,339.41
1677,9,393.37
1678,3,270.07
1679,10,299.02
1680,3,108.3
1681,3,150.79
1682,6,89.33
1683,1,132.15
1684,7,120.19
1685,1,264.53
1686,5,285.72
1687,10,473.02
1688,8,105.83
1689,4,324.42
1690,5,410.46
1691,4,284.52
1692,4,134.95
1693,8,138.65
1694,2,29.23
1695,1,159.67
1696,3,374.86
1697,9,33.28
1698,4,117.45
1699,10,356.05
1700,5,393.5
1701,2,233.11
1702,4,352.06
1703,2,200.1
1704,2,88.36
1705,4,205.09
1706,6,294.18
1707,7,474.55
1708,10,43.69
1709,3,258.62
1710,3,171.17
1711,10,259.07
1712,6,21.75
1713,3,163.38
1714,2,411.74
1715,8,281.43
1716,5,230.79
1717,1,149.91
1718,3,156.04
1719,10,197.72
1720,8,419.43
1721,4,483.93
1722,7,224.94
1723,10,202.74
1724,2,424.81
1725,7,219.18
1726,5,280.49
1727,5,123.16
1728,6,374.32
1729,9,270.67
1730,6,406.43
1731,8,392.56
1732,7,115.35
1733,9,360.66
1734,4,402.03
1735,2,179.59
1736,7,94.58
1737,6,11.29
1738,1,230.94
1739,9,182.69
1740,9,281.91
1741,2,102.14
1742,3,431.24
1743,5,136.3
1744,5,120.95
1745,1,245.55
1746,8,254.44
1747,8,115.39
1748,4,143.21
1749,7,93.16
1750,10,362.05
1751,3,387.34
1752,6,236.54
1753,10,359.9
1754,10,370.61
1755,9,77.76
1756,1,483.43
1757,5,412.31
1758,4,110.2
1759,8,101.22
1760,1,71.57
1761,9,77.81
1762,6,376.6
1763,4,240.13
1764,9,393.64
1765,5,375.66
1766,5,306.26
1767,5,346.32
1768,1,18.99
1769,1,162.77
1770,8,322.53
1771,8,14.58
1772,6,26.16
1773,4,427.43
1774,2,345.17
1775,2,140.03
1776,9,347.1
1777,5,398.3
1778,4,160.33
1779,10,27.66
1780,1,467.06
1781,7,179.14
1782,3,62.18
1783,6,251.01
1784,5,386.55
1785,5,118.61
1786,5,142.05
1787,1,128.93
1788,1,495.92
1789,3,106.73
1790,10,292.0
1791,4,463.38
1792,5,81.98
1793,2,485.72
1794,8,474.26
1795,2,443.44
1796,9,115.13
1797,2,320.69
1798,9,382.84
1799,7,493.15
1800,8,98.41
1801,2,385.35
1802,7,176.01
1803,6,96.06
1804,4,216.47
1805,7,398.98
1806,4,237.78
1807,2,273.39
1808,10,497.63
1809,7,205.56
1810,8,311.55
1811,2,188.97
1812,5,202.46
1813,1,350.86
1814,7,469.56
1815,8,275.76
1816,6,386.52
1817,5,53.71
1818,6,113.47
1819,2,256.04
1820,1,19.81
1821,7,133.9
1822,7,263.53
1823,10,17.33
1824,10,139.63
1825,2,261.88
1826,2,290.84
1827,1,463.62
1828,10,326.22
1829,8,213.22
1830,8,465.87
1831,1,394.59
1832,8,108.0
1833,9,74.11
1834,4,341.15
1835,1,284.34
1836,1,396.94
1837,3,372.01
1838,5,316.35
1839,5,493.33
1840,9,271.46
1841,10,65.42
1842,2,415.85
1843,2,133.41
1844,6,390.88
1845,9,478.98
1846,1,351.43
1847,9,302.05
1848,9,235.59
1849,9,188.56
1850,5,182.97
1851,9,321.82
1852,4,378.12
1853,2,342.47
1854,6,107.22
1855,4,252.05
1856,6,397.9
1857,3,243.09
1858,6,272.95
1859,2,387.86
1860,2,334.02
1861,9,210.58
1862,7,448.75
1863,3,89.66
1864,1,497.8
1865,8,68.24
1866,6,17.33
1867,7,446.11
1868,9,130.03
1869,5,367.55
1870,1,407.4
1871,10,430.9
1872,7,495.88
1873,5,154.08
1874,3,358.02
1875,9,66.55
1876,1,209.34
1877,1,425.51
1878,1,190.15
1879,3,299.64
1880,6,256.85
1881,10,326.52
1882,3,486.72
1883,8,37.31
1884,10,291.24
1885,2,432.88
1886,9,245.88
1887,3,48.48
1888,5,284.66
1889,10,172.72
1890,8,85.92
1891,2,426.03
1892,6,265.58
1893,5,467.31
1894,10,404.95
1895,9,349.56
1896,5,12.46
1897,2,219.63
1898,5,106.77
1899,4,456.29
1900,7,95.55
1901,6,150.17
1902,2,263.25
1903,5,139.05
1904,7,112.83
1905,7,303.56
1906,5,53.58
1907,9,38.5
1908,4,192.4
1909,3,363.13
1910,4,281.86
1911,5,217.21
1912,6,287.22
1913,3,189.07
1914,2,468.71
1915,4,36.9
1916,5,339.96
1917,4,446.73
1918,3,403.9
1919,8,100.18
1920,10,155.0
1921,4,361.35
1922,2,51.29
1923,2,407.81
1924,1,362.26
1925,4,367.51
1926,10,59.12
1927,9,361.7
1928,7,343.11
1929,10,417.15
1930,7,30.38
1931,7,21.32
1932,8,192.77
1933,1,82.91
1934,10,283.61
1935,10,459.5
1936,8,201.83
1937,4,424.03
1938,4,10.12
1939,4,92.57
1940,6,24.91
1941,7,170.79
1942,6,455.01
1943,1,57.51
1944,8,307.14
1945,10,231.23
1946,7,469.85
1947,6,70.03
1948,6,113.89
1949,5,24.48
1950,6,222.63
1951,9,146.14
1952,10,436.25
1953,9,306.42
1954,10,310.9
1955,8,270.64
1956,10,55.01
1957,9,228.06
1958,10,499.76
1959,8,419.26
1960,8,447.79
1961,1,413.38
1962,10,60.49
1963,5,121.45
1964,4,11.53
1965,2,158.72
1966,8,63.22
1967,3,241.67
1968,4,341.79
1969,7,438.51
1970,10,377.12
1971,9,469.91
1972,2,36.41
1973,3,15.97
1974,4,334.06
1975,10,151.78
1976,1,134.22
1977,7,172.13
1978,2,142.2
1979,5,260.6
1980,1,225.67
1981,3,261.09
1982,2,339.63
1983,1,199.69
1984,7,133.14
1985,5,91.44
1986,1,181.24
1987,6,373.49
1988,5,380.79
1989,3,336.78
1990,7,124.67
1991,10,298.16
1992,9,289.64
1993,9,247.29
1994,9,279.49
1995,2,250.98
1996,3,287.07
1997,7,360.6
1998,5,63.72
1999,2,377.32
2000,3,76.58
2001,10,42.65
2002,6,488.28
2003,7,478.93
2004,9,39.61
2005,1,227.19
2006,7,101.26
2007,8,247.82
2008,3,416.79
2009,4,475.8
2010,10,320.78
2011,6,183.41
2012,10,305.63
2013,7,162.88
2014,4,455.81
2015,8,436.5
2016,5,283.53
2017,1,169.15
2018,4,153.76
2019,3,26.37
2020,9,409.75
2021,8,230.69
2022,1,169.32
2023,6,240.84
2024,9,411.18
2025,7,71.06
2026,4,430.25
2027,1,449.78
2028,2,473.89
2029,5,204.77
2030,5,116.4
2031,8,193.08
2032,6,173.13
2033,8,96.32
2034,2,307.56
2035,3,243.55
2036,6,434.19
2037,10,25.73
2038,3,325.5
2039,6,383.84
2040,6,382.15
2041,2,444.18
2042,7,367.23
2043,2,464.63
2044,6,173.0
2045,1,256.57
2046,3,16.9
2047,2,13.41
2048,7,127.66
2049,4,59.4
2050,8,137.5
2051,6,96.75
2052,10,23.97
2053,4,455.56
2054,5,14.03
2055,9,370.68
2056,7,84.55
2057,10,456.99
2058,9,447.47
2059,7,330.41
2060,1,339.39
2061,8,12.62
2062,4,492.59
2063,3,440.14
2064,7,448.6
2065,3,333.03
2066,8,178.95
2067,6,447.89
2068,5,152.84
2069,4,285.73
2070,8,58.87
2071,8,461.76
2072,1,78.98
2073,9,120.2
2074,5,283.49
2075,4,384.41
2076,6,313.48
2077,6,123.75
2078,2,10.46
2079,8,381.0
2080,7,492.75
2081,1,406.86
2082,5,235.5
2083,6,452.85
2084,4,210.83
2085,2,267.22
2086,4,243.79
2087,1,229.34
2088,7,389.84
2089,2,268.12
2090,2,165.19
2091,9,136.5
2092,5,28.5
2093,2,295.77
2094,9,122.68
2095,9,82.59
2096,1,330.38
2097,3,343.79
2098,4,378.56
2099,7,256.75
2100,10,448.09
2101,4,468.81
2102,2,405.61
2103,7,321.44
2104,6,158.82
2105,3,491.64
2106,6,144.33
2107,6,109.3
2108,5,226.66
2109,4,37.85
2110,10,489.46
2111,1,298.33
2112,10,282.91
2113,6,331.34
2114,2,253.54
2115,3,25.71
2116,8,310.03
2117,10,360.93
2118,6,214.21
2119,3,381.07
2120,7,121.23
2121,4,118.43
2122,9,89.09
2123,5,192.28
2124,3,425.04
2125,2,415.68
2126,2,197.58
2127,3,298.67
2128,2,363.2
2129,4,128.19
2130,2,92.39
2131,10,486.33
2132,9,312.6
2133,2,490.89
2134,9,175.5
2135,6,354.49
2136,1,119.08
2137,4,137.99
2138,1,260.83
2139,6,166.61
2140,4,92.13
2141,3,138.81
2142,3,27.52
2143,9,355.17
2144,6,251.14
2145,9,56.18
2146,5,94.13
2147,2,60.24
2148,8,310.17
2149,5,56.16
2150,2,379.6
2151,4,20.05
2152,9,132.19
2153,4,446.43
2154,4,362.08
2155,2,45.75
2156,6,412.35
2157,2,251.59
2158,7,424.92
2159,3,304.36
2160,3,344.1
2161,5,496.82
2162,3,123.84
2163,2,315.73
2164,10,235.56
2165,9,29.33
2166,2,17.09
2167,2,68.42
2168,8,328.05
2169,9,287.91
2170,7,281.18
2171,3,25.61
2172,9,239.96
2173,3,463.07
2174,5,204.82
2175,9,316.21
2176,3,392.11
2177,7,394.12
2178,1,264.45
2179,4,430.4
2180,4,201.78
2181,7,445.46
2182,8,127.71
2183,1,147.31
2184,5,36.03
2185,7,399.84
2186,4,214.36
2187,4,122.27
2188,4,123.58
2189,6,451.69
2190,7,418.62
2191,2,281.23
2192,5,311.89
2193,4,242.42
2194,3,201.92
2195,7,458.58
2196,6,71.55
2197,7,215.04
2198,5,178.84
2199,6,254.09
2200,5,234.24
2201,7,264.26
2202,2,78.56
2203,5,261.44
2204,6,128.79
2205,6,100.32
2206,5,41.77
2207,10,383.7
2208,7,219.45
2209,10,317.06
2210,8,366.52
2211,7,342.87
2212,5,240.55
2213,1,200.07
2214,5,194.22
2215,10,323.62
2216,2,252.45
2217,5,426.07
2218,5,438.6
2219,2,93.57
2220,5,76.75
2221,4,318.9
2222,1,157.6
2223,3,19.1
2224,1,445.43
2225,5,121.18
2226,4,465.35
2227,7,361.54
2228,5,383.7
2229,10,108.72
2230,4,124.76
2231,2,265.42
2232,4,94.33
2233,2,159.66
2234,8,167.52
2235,3,88.22
2236,9,110.54
2237,4,396.39
2238,6,91.93
2239,10,23.94
2240,5,318.38
2241,10,488.23
2242,1,172.29
2243,9,68.14
2244,1,289.49
2245,8,454.11
2246,9,394.19
2247,9,315.03
2248,1,164.38
2249,2,275.52
2250,1,54.71
2251,10,342.68
2252,2,365.3
2253,10,482.87
2254,8,137.59
2255,5,19.04
2256,7,277.35
2257,2,356.33
2258,8,397.3
2259,6,104.93
2260,8,138.26
2261,1,261.17
2262,1,171.99
2263,7,431.65
2264,8,242.14
2265,3,401.79
2266,5,294.5
2267,1,388.81
2268,7,173.01
2269,5,417.39
2270,8,144.54
2271,8,277.59
2272,9,114.86
2273,7,243.01
2274,1,165.91
2275,3,140.68
2276,8,483.82
2277,3,88.44
2278,8,395.79
2279,1,492.24
2280,5,19.75
2281,4,352.52
2282,5,133.93
2283,8,29.84
2284,10,207.42
2285,4,468.26
2286,4,15.76
2287,3,298.06
2288,7,255.68
2289,3,437.96
2290,3,51.16
2291,10,343.95
2292,5,343.25
2293,5,337.85
2294,6,471.74
2295,8,413.31
2296,10,30.57
2297,6,240.83
2298,1,205.0
2299,8,161.97
2300,8,231.15
2301,9,198.26
2302,9,221.84
2303,2,489.84
2304,2,53.43
2305,3,461.89
2306,1,245.32
2307,4,315.63
2308,4,416.79
2309,9,186.63
2310,9,220.91
2311,9,210.66
2312,10,193.62
2313,7,463.51
2314,2,416.18
2315,10,63.41
2316,5,62.98
2317,4,219.66
2318,8,58.34
2319,2,313.36
2320,6,80.41
2321,5,265.96
2322,2,13.54
2323,10,165.13
2324,1,341.82
2325,8,247.18
2326,2,489.35
2327,7,438.31
2328,9,185.94
2329,9,32.29
2330,8,424.36
2331,10,456.5
2332,9,412.11
2333,2,72.7
2334,6,498.98
2335,4,136.71
2336,4,364.86
2337,5,454.94
2338,3,125.49
2339,1,455.05
2340,8,161.65
2341,5,488.44
2342,3,147.82
2343,10,477.18
2344,7,36.24
2345,7,357.54
2346,1,270.73
2347,9,244.16
2348,2,119.51
2349,5,355.74
2350,5,103.5
2351,8,280.89
2352,8,134.09
2353,7,478.25
2354,7,24.03
2355,6,107.87
2356,6,128.73
2357,9,212.89
2358,6,124.04
2359,2,250.76
2360,2,437.51
2361,5,358.91
2362,4,294.18
2363,2,53.61
2364,3,350.06
2365,7,91.54
2366,8,395.32
2367,6,132.53
2368,5,214.35
2369,1,181.73
2370,8,430.82
2371,3,72.01
2372,6,287.17
2373,3,79.61
2374,7,355.35
2375,7,453.49
2376,9,222.96
2377,5,249.17
2378,8,464.44
2379,10,265.29
2380,10,248.92
2381,8,293.38
2382,1,347.72
2383,5,62.37
2384,3,412.34
2385,1,223.4
2386,4,45.45
2387,8,395.23
2388,3,194.71
2389,10,59.18
2390,2,320.55
2391,9,441.26
2392,10,445.0
2393,5,479.26
2394,7,435.18
2395,2,11.05
2396,9,196.32
2397,9,411.09
2398,4,189.46
2399,4,304.76
2400,6,307.1
2401,10,188.86
2402,10,453.19
2403,10,256.58
2404,6,237.74
2405,1,498.78
2406,9,251.82
2407,2,97.42
2408,5,261.4
2409,9,408.87
2410,4,390.66
2411,3,396.41
2412,7,356.93
2413,6,134.57
2414,8,432.42
2415,3,447.79
2416,5,105.13
2417,10,73.92
2418,4,488.05
2419,4,435.48
2420,4,447.69
2421,10,444.32
2422,8,275.43
2423,6,326.74
2424,3,277.23
2425,10,35.09
2426,5,375.3
2427,6,257.61
2428,5,327.38
2429,6,256.29
2430,8,250.99
2431,7,94.18
2432,5,146.57
2433,10,87.84
2434,6,105.88
2435,4,486.76
2436,9,85.03
2437,4,141.94
2438,1,299.39
2439,7,308.99
2440,7,85.45
2441,4,398.92
2442,3,394.75
2443,8,126.29
2444,5,151.45
2445,10,469.61
2446,7,414.58
2447,4,351.92
2448,4,50.29
2449,8,214.95
2450,8,284.06
2451,2,101.83
2452,2,229.63
2453,3,304.5
2454,3,170.41
2455,1,392.66
2456,3,421.82
2457,6,168.57
2458,8,420.94
2459,10,60.75
2460,6,420.49
2461,5,84.85
2462,4,50.63
2463,3,324.47
2464,4,241.25
2465,7,454.87
2466,1,187.96
2467,7,150.7
2468,1,255.36
2469,2,233.41
2470,4,178.77
2471,1,349.93
2472,9,382.19
2473,6,427.96
2474,1,486.7
2475,1,140.66
2476,6,360.89
2477,4,203.19
2478,4,341.77
2479,6,243.23
2480,7,496.95
2481,9,367.16
2482,10,476.72
2483,5,419.14
2484,9,452.42
2485,4,409.07
2486,10,234.99
2487,2,133.38
2488,3,191.46
2489,1,19.92
2490,6,266.76
2491,6,257.48
2492,1,267.37
2493,3,487.28
2494,5,456.61
2495,3,89.24
2496,10,190.75
2497,3,217.74
2498,10,186.66
2499,3,401.26
2500,5,266.78
2501,5,290.33
2502,4,427.98
2503,1,404.9
2504,5,74.78
2505,10,359.82
2506,5,223.36
2507,4,154.38
2508,6,34.51
2509,10,248.75
2510,4,184.16
2511,7,133.24
2512,7,350.39
2513,2,387.05
2514,3,129.95
2515,1,34.23
2516,8,425.89
2517,9,14.88
2518,4,469.19
2519,6,317.53
2520,9,167.7
2521,6,130.77
2522,9,14.41
2523,4,125.38
2524,8,77.49
2525,9,309.96
2526,4,91.61
2527,5,269.03
2528,8,299.16
2529,10,156.04
2530,6,27.18
2531,7,28.25
2532,3,22.91
2533,7,372.17
2534,8,165.82
2535,10,400.19
2536,6,221.55
2537,10,231.97
2538,9,261.31
2539,6,359.39
2540,9,144.02
2541,4,69.58
2542,8,282.47
2543,4,170.22
2544,2,226.82
2545,10,327.0
2546,9,252.12
2547,5,313.94
2548,4,276.66
2549,2,372.5
2550,1,355.91
2551,7,271.75
2552,6,342.66
2553,2,438.04
2554,8,221.81
2555,4,212.25
2556,8,384.48
2557,7,295.45
2558,5,44.79
2559,10,447.13
2560,10,25.08
2561,8,376.71
2562,9,381.81
2563,5,477.02
2564,10,36.53
2565,5,302.46
2566,2,219.64
2567,5,172.01
2568,3,54.26
2569,7,285.7
2570,10,244.73
2571,5,61.23
2572,8,310.12
2573,1,371.6
2574,3,385.97
2575,3,453.63
2576,9,210.64
2577,5,477.01
2578,9,434.06
2579,9,155.29
2580,1,88.05
2581,2,223.34
2582,5,206.93
2583,4,292.1
2584,10,295.86
2585,9,377.49
2586,7,259.85
2587,6,61.36
2588,7,430.56
2589,1,161.78
2590,1,485.94
2591,8,67.75
2592,2,479.54
2593,10,54.6
2594,9,123.21
2595,7,32.82
2596,6,355.51
2597,1,426.65
2598,1,222.69
2599,2,464.98
2600,6,299.25
2601,6,318.7
2602,2,424.26
2603,1,155.43
2604,10,183.59
2605,5,453.92
2606,5,451.47
2607,2,488.48
2608,6,451.9
2609,9,72.41
2610,2,413.62
2611,10,210.82
2612,2,495.49
2613,3,241.42
2614,7,281.38
2615,6,269.59
2616,8,167.65
2617,8,46.76
2618,6,448.87
2619,10,403.31
2620,3,78.37
2621,3,390.62
2622,1,316.66
2623,7,210.48
2624,5,134.47
2625,4,431.27
2626,10,353.09
2627,4,278.39
2628,4,308.69
2629,6,54.62
2630,8,242.22
2631,8,104.91
2632,5,112.11
2633,6,334.04
2634,4,456.52
2635,9,207.84
2636,8,111.8
2637,10,327.89
2638,10,436.88
2639,1,376.68
2640,2,435.69
2641,9,272.91
2642,8,378.42
2643,3,78.63
2644,8,180.65
2645,1,200.88
2646,10,260.53
2647,4,465.25
2648,3,438.41
2649,6,75.92
2650,7,94.67
2651,4,185.24
2652,7,152.46
2653,9,311.24
2654,2,452.36
2655,3,481.52
2656,5,330.27
2657,3,420.7
2658,8,267.35
2659,10,112.08
2660,8,267.1
2661,8,281.99
2662,9,373.8
2663,4,117.74
2664,5,190.47
2665,5,188.37
2666,8,480.13
2667,7,227.53
2668,9,380.0
2669,8,377.9
2670,2,140.12
2671,10,290.22
2672,4,448.21
2673,6,242.85
2674,2,473.11
2675,7,115.08
2676,3,46.34
2677,3,446.81
2678,2,425.36
2679,8,496.37
2680,6,342.9
2681,1,468.98
2682,1,415.21
2683,7,423.77
2684,8,288.88
2685,5,197.36
2686,5,467.93
2687,4,221.74
2688,6,274.02
2689,6,228.6
2690,3,286.76
2691,9,240.55
2692,7,33.5
2693,1,442.2
2694,7,227.75
2695,5,298.58
2696,5,78.2
2697,2,11.66
2698,4,130.19
2699,6,355.25
2700,10,58.61
2701,7,455.35
2702,5,115.36
2703,9,110.25
2704,3,98.94
2705,1,16.85
2706,4,388.18
2707,9,438.77
2708,4,310.94
2709,2,102.22
2710,10,149.79
2711,5,243.2
2712,3,477.63
2713,9,131.2
2714,4,368.51
2715,6,225.33
2716,2,155.95
2717,6,233.4
2718,3,44.89
2719,9,401.36
2720,2,129.22
2721,9,365.45
2722,5,43.49
2723,8,478.0
2724,2,104.58
2725,6,442.54
2726,3,406.64
2727,10,484.25
2728,5,244.17
2729,8,366.42
2730,10,191.65
2731,1,100.34
2732,5,227.11
2733,3,91.22
2734,4,491.2
2735,2,57.16
2736,9,298.71
2737,3,316.97
2738,2,273.66
2739,10,334.47
2740,9,66.93
2741,7,281.96
2742,6,150.73
2743,1,470.69
2744,5,383.42
2745,3,486.53
2746,1,28.4
2747,4,149.72
2748,2,105.76
2749,2,15.47
2750,3,128.74
2751,8,342.6
2752,8,123.23
2753,7,259.41
2754,6,445.03
2755,9,349.94
2756,4,203.37
2757,1,192.51
2758,8,233.31
2759,7,96.75
2760,7,320.66
2761,3,188.43
2762,4,427.66
2763,10,380.71
2764,9,309.15
2765,6,188.46
2766,5,112.87
2767,3,390.31
2768,9,248.34
2769,5,120.13
2770,5,105.64
2771,4,91.05
2772,4,390.81
2773,1,122.2
2774,7,268.05
2775,9,231.26
2776,3,294.01
2777,2,439.81
2778,3,435.2
2779,1,231.03
2780,6,17.53
2781,7,218.96
2782,2,307.03
2783,8,283.3
2784,6,329.15
2785,4,85.5
2786,5,326.8
2787,8,99.5
2788,3,377.76
2789,3,176.15
2790,4,357.85
2791,1,33.45
2792,9,209.85
2793,8,355.47
2794,8,121.17
2795,10,399.69
2796,6,319.08
2797,7,297.91
2798,6,183.24
2799,9,246.4
2800,3,302.7
2801,3,241.51
2802,3,352.17
2803,10,222.51
2804,3,109.11
2805,9,114.83
2806,4,12.84
2807,7,157.47
2808,9,376.97
2809,7,399.14
2810,9,109.21
2811,3,479.93
2812,4,256.18
2813,8,459.32
2814,6,356.31
2815,5,363.99
2816,4,51.67
2817,8,117.8
2818,1,14.32
2819,9,360.9
2820,1,178.77
2821,8,395.46
2822,4,176.08
2823,9,411.47
2824,5,74.04
2825,3,94.95
2826,9,177.03
2827,9,210.16
2828,4,180.86
2829,4,384.19
2830,8,57.51
2831,2,182.1
2832,9,420.25
2833,6,42.73
2834,9,471.75
2835,8,493.3
2836,7,53.4
2837,1,152.72
2838,3,192.48
2839,2,390.43
2840,5,302.0
2841,5,325.74
2842,5,381.18
2843,4,67.81
2844,5,418.27
2845,3,355.75
2846,1,292.9
2847,5,445.97
2848,9,353.15
2849,9,108.83
2850,4,220.58
2851,3,252.08
2852,1,37.06
2853,2,477.77
2854,8,73.0
2855,1,351.76
2856,8,258.05
2857,7,22.56
2858,8,463.13
2859,6,427.4
2860,9,266.89
2861,3,122.18
2862,10,69.6
2863,4,188.06
2864,6,135.16
2865,8,258.28
2866,5,483.54
2867,3,291.73
2868,6,446.07
2869,4,328.93
2870,9,242.87
2871,3,428.76
2872,4,240.97
2873,7,435.63
2874,7,152.87
2875,4,73.12
2876,6,429.1
2877,3,297.83
2878,6,445.66
2879,2,469.54
2880,8,36.28
2881,2,255.47
2882,7,193.73
2883,9,316.67
2884,1,398.86
2885,8,147.49
2886,7,282.83
2887,6,357.28
2888,6,75.87
2889,6,408.89
2890,9,306.99
2891,2,475.27
2892,1,176.37
2893,6,62.99
2894,10,258.19
2895,8,52.05
2896,3,485.07
2897,10,28.96
2898,1,379.22
2899,9,267.3
2900,1,190.62
2901,3,42.26
2902,8,314.86
2903,3,296.76
2904,4,147.63
2905,8,456.01
2906,1,159.01
2907,6,230.37
2908,1,276.44
2909,1,59.11
2910,8,466.76
2911,4,193.52
2912,1,49.58
2913,10,199.77
2914,7,304.1
2915,5,261.69
2916,5,350.33
2917,1,37.19
2918,10,149.42
2919,6,411.42
2920,9,49.15
2921,9,429.19
2922,8,55.03
2923,5,418.88
2924,1,186.79
2925,9,309.98
2926,1,84.91
2927,8,42.42
2928,5,115.81
2929,3,72.65
2930,7,163.08
2931,7,262.05
2932,9,298.49
2933,7,397.04
2934,3,331.56
2935,1,308.29
2936,8,211.77
2937,3,242.17
2938,8,213.12
2939,8,422.66
2940,5,122.7
2941,1,12.8
2942,10,329.15
2943,7,109.21
2944,10,446.16
2945,5,430.93
2946,8,47.6
2947,9,62.13
2948,7,252.63
2949,7,308.52
2950,1,144.71
2951,4,361.23
2952,2,301.51
2953,2,169.16
2954,2,22.43
2955,4,377.57
2956,1,115.23
2957,4,418.89
2958,2,215.94
2959,5,292.77
2960,3,437.74
2961,8,433.18
2962,4,192.04
2963,1,112.36
2964,1,389.82
2965,10,222.21
2966,3,104.1
2967,9,453.17
2968,7,107.07
2969,2,22.65
2970,9,19.94
2971,10,314.93
2972,2,334.22
2973,3,162.41
2974,10,166.81
2975,2,176.35
2976,3,343.28
2977,6,38.49
2978,9,465.27
2979,9,119.04
2980,7,499.84
2981,3,94.05
2982,4,388.06
2983,6,119.47
2984,5,49.61
2985,2,438.72
2986,6,430.79
2987,3,207.75
2988,8,354.17
2989,2,282.96
2990,1,427.95
2991,9,164.38
2992,3,266.6
2993,1,247.83
2994,7,183.41
2995,10,446.81
2996,5,91.28
2997,5,83.26
2998,1,292.69
2999,9,332.17
3000,7,105.36
3001,8,201.45
3002,9,473.82
3003,6,130.84
3004,5,337.5
3005,6,372.67
3006,2,229.58
3007,4,469.39
3008,3,370.96
3009,7,234.38
3010,9,288.97
3011,5,349.38
3012,6,300.17
3013,10,440.56
3014,2,184.88
3015,3,156.94
3016,3,114.78
3017,9,28.51
3018,7,31.08
3019,8,436.33
3020,10,342.41
3021,9,333.66
3022,6,311.17
3023,4,426.12
3024,1,245.33
3025,8,436.5
3026,7,186.13
3027,2,464.09
3028,8,352.34
3029,5,136.02
3030,7,286.4
3031,4,271.18
3032,5,77.57
3033,8,299.71
3034,1,164.24
3035,1,35.65
3036,4,474.84
3037,3,324.33
3038,10,439.69
3039,2,341.27
3040,3,184.92
3041,1,261.22
3042,1,341.12
3043,6,480.52
3044,5,134.3
3045,8,438.74
3046,2,462.8
3047,4,338.5
3048,8,466.32
3049,6,204.96
3050,1,476.98
3051,4,354.36
3052,1,30.58
3053,2,454.37
3054,5,247.39
3055,8,235.56
3056,8,287.57
3057,3,83.2
3058,4,239.89
3059,10,417.25
3060,6,17.59
3061,10,143.73
3062,3,11.2
3063,2,213.7
3064,6,366.87
3065,5,401.4
3066,10,473.14
3067,5,308.17
3068,10,134.77
3069,5,462.83
3070,10,389.9
3071,5,291.47
3072,3,350.86
3073,7,462.92
3074,6,359.07
3075,4,190.5
3076,2,359.38
3077,9,29.74
3078,1,199.34
3079,4,209.1
3080,1,91.75
3081,6,21.31
3082,4,75.36
3083,5,330.76
3084,5,403.12
3085,9,494.22
3086,1,179.72
3087,2,303.7
3088,6,469.2
3089,5,91.85
3090,7,361.65
3091,3,379.94
3092,3,53.6
3093,10,432.01
3094,2,408.42
3095,3,26.37
3096,10,54.63
3097,1,34.07
3098,5,174.02
3099,5,259.55
3100,7,270.85
3101,4,141.16
3102,3,456.68
3103,1,190.45
3104,8,32.32
3105,3,157.11
3106,2,270.24
3107,4,210.03
3108,3,144.18
3109,1,74.35
3110,3,411.39
3111,2,498.11
3112,8,171.48
3113,6,196.99
3114,9,312.84
3115,8,362.04
3116,10,202.09
3117,3,453.42
3118,5,284.4
3119,7,230.69
3120,5,326.87
3121,8,476.87
3122,5,399.33
3123,1,29.61
3124,5,172.83
3125,4,240.57
3126,6,164.11
3127,3,353.09
3128,5,414.87
3129,2,368.36
3130,6,494.77
3131,6,143.55
3132,5,438.74
3133,6,385.65
3134,7,187.47
3135,5,369.72
3136,1,61.0
3137,8,396.77
3138,4,270.84
3139,9,153.22
3140,10,331.33
3141,6,324.39
3142,1,112.65
3143,3,24.89
3144,3,222.48
3145,10,289.06
3146,4,439.54
3147,6,464.83
3148,7,269.11
3149,10,379.36
3150,4,225.26
3151,6,375.58
3152,1,110.35
3153,8,191.82
3154,7,320.77
3155,9,18.9
3156,3,364.01
3157,2,419.41
3158,1,205.58
3159,3,229.49
3160,5,427.13
3161,2,390.07
3162,3,151.19
3163,4,168.75
3164,7,342.65
3165,3,285.97
3166,9,89.49
3167,8,161.87
3168,4,450.99
3169,1,347.21
3170,1,493.13
3171,1,385.84
3172,1,471.57
3173,8,115.93
3174,3,388.03
3175,6,19.91
3176,3,338.67
3177,5,239.95
3178,7,179.91
3179,2,432.58
3180,6,428.59
3181,6,20.93
3182,3,308.66
3183,6,190.24
3184,10,213.67
3185,10,417.7
3186,5,161.82
3187,2,472.09
3188,9,98.02
3189,8,334.73
3190,3,339.33
3191,8,133.58
3192,9,169.13
3193,3,419.05
3194,3,383.28
3195,2,171.26
3196,8,271.64
3197,10,40.22
3198,1,112.29
3199,8,248.05
3200,7,52.13
3201,7,423.23
3202,3,361.82
3203,1,472.38
3204,4,349.8
3205,9,470.8
3206,5,281.71
3207,1,304.11
3208,5,488.72
3209,8,324.64
3210,8,25.09
3211,5,364.66
3212,9,453.68
3213,1,399.83
3214,4,296.08
3215,3,338.94
3216,2,495.19
3217,8,54.42
3218,7,336.95
